
     1.000000     .000000
      .988592     .004075
      .971643     .011174
      .954460     .018783
      .937015     .026406
      .919326     .033757
      .901314     .040793
      .882953     .047600
      .864319     .054271
      .845592     .060841
      .826981     .067236
      .808645     .073298
      .790575     .078838
      .772641     .083764
      .754657     .088046
      .736412     .091744
      .717816     .095001
      .698914     .097905
      .679766     .100478
      .660384     .102744
      .640780     .104731
      .621012     .106457
      .601137     .107919
      .581132     .109104
      .560922     .110047
      .540566     .110827
      .520293     .111466
      .500230     .111837
      .480231     .111817
      .460047     .111456
      .439600     .110887
      .419022     .110195
      .398516     .109390
      .378273     .108449
      .358341     .107253
      .338560     .105675
      .318711     .103752
      .298809     .101637
      .279107     .099407
      .259795     .097008
      .240907     .094396
      .222480     .091586
      .204625     .088613
      .187488     .085516
      .171206     .082336
      .155894     .079115
      .141638     .075892
      .128479     .072705
      .116420     .069588
      .105424     .066569
      .095426     .063658
      .086348     .060865
      .078104     .058190
      .070608     .055628
      .063779     .053172
      .057540     .050815
      .051819     .048547
      .046553     .046360
      .041691     .044246
      .037188     .042201
      .033009     .040217
      .029135     .038281
      .025550     .036382
      .022231     .034508
      .019158     .032654
      .016295     .030814
      .013596     .028989
      .011030     .027181
      .008571     .025393
      .006239     .023611
      .004171     .021778
      .002487     .019837
      .001276     .017744
      .000567     .015476
      .000389     .014287
      .000320     .013040
      .001708     .010643
      .003443     .008720
      .005624     .007200
      .008210     .006056
      .011147     .005188
      .014362     .004463
      .017752     .003709
      .021216     .002766
      .024770     .001638
      .028462     .000372
      .032358    -.000962
      .036554    -.002264
      .041127    -.003482
      .046124    -.004634
      .051593    -.005757
      .057575    -.006910
      .064113    -.008156
      .071277    -.009501
      .079157    -.010929
      .087870    -.012417
      .097567    -.013950
      .108406    -.015539
      .120542    -.017203
      .134089    -.018945
      .149110    -.020741
      .165615    -.022557
      .183562    -.024362
      .202809    -.026126
      .223143    -.027811
      .244326    -.029380
      .266149    -.030807
      .288431    -.032073
      .311024    -.033164
      .333815    -.034072
      .356713    -.034789
      .379648    -.035305
      .402560    -.035609
      .425402    -.035687
      .448136    -.035526
      .470718    -.035119
      .493093    -.034452
      .515182    -.033474
      .536874    -.032127
      .558133    -.030283
      .579154    -.027774
      .600283    -.024571
      .621726    -.020817
      .643441    -.016727
      .665311    -.012574
      .687250    -.008615
      .709187    -.004955
      .731098    -.001641
      .752987     .001309
      .774830     .003892
      .796568     .006095
      .818155     .007881
      .839579     .009223
      .860822     .010103
      .881835     .010505
      .902570     .010380
      .923015     .009670
      .943190     .008308
      .963153     .006220
      .982988     .003306
      .996230     .000810

