Name,Thickness,Thickness Position,Camber,Camber Positionkc135a,49.162766,64.139,-26.075096,64.139
goe301,5.527502,12.667,1.768921,12.667
goe303,8.684795,10.225,3.420978,10.225
goe304,2.955598,2.338,-2.065474,18.593
goe308,3.378211,14.489,1.426988,14.489
goe309,10.358452,24.522,-5.143834,24.522
goe310,13.809819,6.684,6.579425,6.684
goe311,1.786556,1.354,-1.064005,18.011
goe314,2.078034,1.592,-0.557049,17.0
goe315,4.906671,13.19,1.596175,13.19
goe316,5.016549,13.171,1.895682,13.171
goe318,6.643422,11.976,2.83483,11.976
goe319,8.135333,10.562,2.933381,10.562
goe320,4.567193,13.376,1.110464,13.376
goe321,2.670265,2.091,-0.889754,17.0
goe322,8.186082,10.716,3.400864,10.716
goe323,5.337836,12.855,1.813781,12.855
goe324,3.300111,2.655,-1.244572,17.0
goe325,1.556525,1.17,-0.261466,17.0
goe326,3.874952,14.11,1.632148,14.11
goe328,1.568863,1.18,0.231698,1.18
goe329,2.052058,1.57,-0.541141,17.0
goe330,2.074701,1.589,0.28211,1.589
goe331,3.12828,2.503,0.386328,2.49
goe332,2.542559,1.981,-0.818588,17.0
goe335,1.212538,0.9,0.19459,0.9
goe336,15.365565,5.572,7.415669,5.572
goe342,1.922978,1.47,0.267387,1.47
goe344,1.776612,1.346,0.271624,16.012
goe346,4.751464,13.533,2.350034,13.533
goe358,18.561281,27.629,-9.300977,27.629
goe359,1.163771,0.875,0.188512,0.862
goe360,2.148272,1.65,-0.596318,17.0
goe361,8.329857,10.816,3.919679,10.816
goe362,6.147174,12.317,2.485523,12.317
goe363,11.37058,25.714,-6.355348,25.714
goe364,7.082345,11.4,2.420426,11.4
goe365,35.389584,44.679,-18.655178,44.679
goe366,2.898099,2.299,-1.0146,17.0
goe367,2.896037,2.286,-1.017959,17.0
goe368,0.812656,0.596,-0.211355,1.073
goe369,7.520433,11.17,2.926708,11.17
goe370,0.38291,0.28,0.783875,-0.024
goe371,7.586342,11.357,3.523092,11.357
goe372,7.554472,11.486,3.74788,11.486
goe373,4.393342,13.79,2.155104,13.79
goe374,10.322429,9.374,4.979573,9.374
goe375,10.506314,9.028,4.719311,9.028
goe376,12.928596,7.395,6.210492,7.395
goe377,10.952114,9.006,5.446872,9.006
goe379,12.954167,7.618,6.54389,7.618
goe380,2.166911,18.613,-1.3608,18.613
goe381,1.103975,0.817,-0.191331,1.284
goe382,28.885687,39.912,-15.612174,39.912
goe383,26.931915,39.059,-15.141638,39.059
goe384,19.222425,32.236,-10.769169,32.236
goe385,31.811401,40.976,-16.348354,40.976
goe386,20.937408,33.804,-11.818716,33.804
goe387,12.496712,7.171,5.20542,7.171
goe388,2.139091,1.641,-0.584158,17.0
goe389,1.35622,1.011,0.208626,1.011
goe390,3.366651,2.734,-0.475658,15.73
goe391,9.443867,23.893,-4.751043,23.893
goe392,6.267413,12.425,3.103808,12.425
goe393,8.342285,10.773,3.856782,10.773
goe394,8.518896,10.606,3.872082,10.606
goe395,1.826659,1.386,0.257192,1.386
goe396,10.416431,9.397,5.178805,9.397
goe397,10.327967,9.462,5.136276,9.462
goe398,13.264565,6.335,5.254667,6.335
goe399,10.269804,9.504,5.106225,9.504
goe400,4.548038,13.622,2.022428,13.622
goe401,11.620145,8.229,5.347781,8.229
goe402,1.943333,1.481,0.268854,1.481
goe403,14.803061,27.805,-7.430605,27.805
goe404,3.187414,14.479,0.46802,14.479
goe405,1.801282,1.376,-0.393639,15.0
goe406,18.765724,2.271,8.370934,2.271
goe407,16.677414,4.248,7.699524,4.248
goe408,18.354855,3.256,8.820424,3.256
goe409,1.835543,1.394,0.258585,1.394
goe410,2.788631,2.193,-0.959755,17.0
goe411,11.942367,7.272,5.949965,7.272
goe412,2.45626,15.116,0.545151,15.116
goe413,2.873774,2.279,-1.002021,17.0
goe414,9.306178,10.006,4.247484,10.006
goe415,8.643072,10.65,4.210752,10.65
goe416a,17.513906,30.027,-9.025966,30.027
goe417,1.851144,1.406,-0.428663,17.0
goe417a,11.833835,7.351,5.895432,7.351
goe418,3.53778,2.858,-1.381873,17.0
goe419,22.42174,33.367,-11.240722,33.367
goe420,2.572982,2.02,-0.831569,17.0
goe421,2.97027,2.384,-1.051442,17.0
goe422,3.33267,2.682,-1.35168,17.15
goe423,10.826695,8.368,4.166112,8.368
goe424,24.696018,36.595,-13.522243,36.595
goe425,10.114443,9.107,4.129643,9.107
goe426,2.103241,1.613,-0.57105,17.0
goe427,1.177573,0.86,0.787127,-0.036
goe428,9.916695,24.345,-5.173162,24.345
goe429,2.332066,1.804,0.311422,1.804
goe430,2.133582,1.637,0.287492,1.637
goe431,2.506282,1.951,0.325162,1.951
goe432,15.65461,28.95,-8.442968,28.95
goe433,36.760769,46.035,-19.485546,46.035
goe434,4.030468,3.336,-0.571495,15.249
goe435,4.019692,3.324,-1.6352,17.0
goe436,25.034609,36.186,-13.187638,36.186
goe437,0.940442,0.686,0.783262,-0.035
goe438,25.235987,36.441,-13.361388,36.441
goe439,1.351478,1.013,0.209568,1.013
goe440,3.305341,-0.962,2.092965,17.0
goe441,3.090146,2.468,0.381345,2.455
goe442,15.093526,28.542,-8.187315,28.542
goe443,2.948369,12.841,1.475385,-1.063
goe444,10.645379,9.232,5.296714,9.232
goe445,8.304254,10.94,4.126436,10.94
goe446,2.474746,1.924,-0.780494,17.0
goe447,2.63827,2.075,-0.871805,17.0
goe448,4.338413,13.646,1.378136,13.646
goe449,2.996752,2.387,0.371834,2.373
goe450,43.522938,50.312,-22.413988,50.312
goe451,2.738805,2.281,-1.583049,2.281
goe456,0.391439,0.286,0.783519,-0.035
goe457,4.775525,13.42,2.017237,13.42
goe458,0.391439,0.286,0.759628,-0.0
goe459,17.149708,4.185,8.246029,4.185
goe460,2.805342,2.208,0.354281,2.208
goe462,2.276955,1.793,-0.658639,17.0
goe464,9.248716,9.67,3.468189,9.67
goe474,31.141342,39.73,-15.599591,39.73
goe476,9.281211,9.678,3.552936,9.678
goe477,0.725683,0.534,0.757839,0.001
goe478,2.946779,2.342,0.367825,2.33
goe479,3.034402,2.409,-1.101888,17.0
goe480,5.850344,17.377,-3.100695,17.377
goe481,8.705677,10.147,3.29659,10.147
goe481a,11.315491,8.18,4.74724,8.18
goe482,2.967678,2.384,0.367714,2.344
goe483,10.291697,24.512,-5.174702,24.512
goe484,10.876345,23.95,-5.460556,23.95
goe488,0.665204,0.486,0.742129,0.014
goe490,1.869625,15.632,0.875419,15.632
goe491,13.369912,7.242,6.65639,7.242
goe492,1.031883,0.247,0.921965,-0.238
goe493,2.675148,2.094,-0.897792,17.0
goe494,0.375941,0.726,0.786411,-0.028
goe495,6.314631,4.66,-2.409888,4.66
goe496,1.746445,1.331,-0.364304,15.0
goe497,2.552724,1.99,0.329472,1.99
goe498,3.902436,3.201,-1.585168,17.0
goe499,0.382257,0.721,0.785695,-0.018
goe500,2.30735,1.783,-0.689225,17.0
goe501,2.808168,2.21,0.354727,2.21
goe502,3.203565,2.567,-1.189838,17.0
goe503,2.747729,2.169,-0.931095,17.0
goe504,23.277369,34.908,-12.362895,34.908
goe505,12.658514,7.408,5.813755,7.408
goe506,10.214377,9.071,4.255172,9.071
goe507,10.164501,20.485,-5.10299,20.485
goe508,24.792753,36.379,-13.347482,36.379
goe509,15.982038,4.434,6.953006,4.434
goe510,2.05269,1.583,0.278725,1.57
goe511,13.427103,6.206,5.337483,6.206
goe512,12.227181,7.386,5.075338,7.386
goe513,19.380962,1.708,8.600679,1.708
goe514,12.791126,6.897,5.289581,6.897
goe515,9.911275,9.766,4.927176,9.766
goe517,0.550851,12.594,0.757742,0.0
goe518,12.05876,7.325,4.684515,7.325
goe522,3.610551,2.953,-1.412592,17.0
goe523,3.324143,2.699,0.401415,2.658
goe525,3.324143,2.699,0.401415,2.658
goe526,3.004021,2.381,-1.080994,17.0
goe527,3.366955,2.713,0.406808,2.699
goe528,3.162493,2.533,-1.168722,17.0
goe529,1.992623,1.521,0.273226,1.521
goe530,13.621771,6.06,5.450207,6.06
goe531,3.107708,2.482,0.380679,2.467
goe532,15.824041,29.665,-9.21909,29.665
goe533,2.778019,2.196,-0.946491,16.0
goe534,9.118089,9.68,3.205305,9.68
goe535,10.630482,8.419,3.875574,8.419
goe54,6.198243,12.149,2.128793,12.149
goe546,2.415148,1.874,-0.752647,17.0
goe547,1.414229,1.057,0.215213,1.057
goe548,6.863664,11.989,3.400358,11.989
goe549,19.125162,36.459,-11.46332,36.459
goe55,9.017491,23.576,-4.525764,23.576
goe550,2.28838,1.767,0.303878,1.767
goe553,3.14956,2.521,0.388232,2.509
goe559,6.655009,12.959,5.223972,12.959
goe561,19.705795,1.138,8.456402,1.138
goe562,17.30604,3.683,7.925042,3.683
goe563,29.926315,38.842,-14.991439,38.842
goe564,23.800468,34.374,-11.93038,34.374
goe565,1.50952,1.103,0.752761,-0.001
goe566,5.280813,13.146,2.61262,13.146
goe567,2.520204,1.973,0.325241,1.961
goe57,0.910006,0.669,-0.204732,1.143
goe570,15.163299,4.844,6.249441,4.844
goe571,17.734604,2.908,7.671114,2.908
goe572,18.473572,2.542,8.267298,2.542
goe573,11.371122,8.225,4.91871,8.225
goe574,8.213824,11.047,4.16497,11.047
goe575,24.393005,-2.147,11.183108,-2.147
goe584,13.860819,23.331,-7.068979,23.331
goe585,12.394223,26.322,-6.612125,26.322
goe587,0.681305,0.503,0.758298,0.0
goe590,8.541161,10.767,4.243253,10.767
goe591,2.0632,1.58,0.280167,1.58
goe592,3.542601,2.872,-1.378239,17.0
goe593,25.299328,36.732,-13.569485,36.732
goe595,23.490129,34.147,-11.775222,34.147
goe596,11.938412,26.181,-6.687568,26.181
goe598,21.898745,32.978,-10.97341,32.978
goe599,20.596786,32.032,-10.325438,32.032
goe600,20.820677,32.822,-10.9637,32.822
goe601,20.701885,33.284,-11.395391,33.284
goe602,1.250331,0.913,0.761612,-0.001
goe602m,7.189372,22.248,-3.62529,22.248
goe604,25.418587,37.246,-13.9416,37.246
goe610b,6.068824,11.561,3.004368,11.561
goe610bm,22.190922,31.223,-11.095524,31.223
goe611,26.326365,36.19,-13.779958,36.19
goe612,9.097612,9.89,3.599631,9.89
goe613,20.488239,32.18,-10.462453,32.18
goe614,2.906391,2.328,0.361478,2.289
goe615,10.635561,25.315,-6.27186,25.315
goe617,11.716567,7.98,5.124972,7.98
goe619,2.109435,1.628,0.283123,1.615
goe620,4.079912,13.793,1.008004,13.793
goe621,2.778343,2.194,-0.949175,17.0
goe622,23.677589,34.28,-11.866069,34.28
goe623,30.782253,40.618,-16.077957,40.618
goe624,25.27994,36.993,-13.765083,36.993
goe625,24.595757,36.428,-13.403937,36.428
goe626,2.88152,2.283,0.358664,2.269
goe627,6.387956,11.919,1.983439,11.919
goe628,7.341316,22.879,-4.985276,22.879
goe629,2.887537,2.278,-1.017805,17.0
goe63,2.706608,2.134,-0.908509,17.0
goe630,8.794834,10.095,3.381455,10.095
goe632,17.385046,3.641,7.985159,3.641
goe633,2.58012,2.025,-0.924751,17.133
goe645,22.31542,34.596,-12.23832,34.596
goe646,3.299351,2.651,-1.241088,17.0
goe647,9.329466,9.604,3.502758,9.604
goe648,6.889813,12.517,1.827705,12.517
goe650,7.643321,10.983,2.766693,10.983
goe652,3.379324,2.726,0.408135,2.711
goe654,2.469439,1.932,0.31969,1.918
goe655,15.567819,29.102,-8.656207,29.102
goe670,1.301274,0.974,0.204448,0.974
goe673,0.745089,0.544,0.757714,0.001
goe675,15.748303,29.648,-9.234786,29.648
goe676,27.885561,37.996,-14.37252,37.996
goe677,5.263061,13.08,2.34431,13.08
goe679,30.764261,41.48,-16.599665,41.48
goe681,39.103142,48.29,-20.855429,48.29
goe682,1.815229,1.387,-0.402176,15.0
goe683,24.491861,-2.166,11.277672,-2.166
goe685,2.67749,2.097,-0.897994,17.0
goe692,31.738024,41.775,-16.801041,41.775
goe693,4.560142,13.54,1.746794,13.54
goe701,2.684201,2.102,-0.900547,17.0
goe702,3.225376,2.586,-1.199656,17.0
goe703,12.811306,6.894,5.318566,6.894
goe704,3.595525,14.281,1.311454,14.281
goe711,24.534225,34.973,-12.995234,34.973
goe723,13.223269,6.793,5.840108,6.793
goe735,14.229682,5.711,5.942333,5.711
goe738,13.907611,6.17,6.057232,6.17
goe741,10.478424,8.744,4.169725,8.744
goe744,15.035177,5.092,6.37028,5.092
goe746,12.115185,7.889,5.643207,7.889
goe758,16.329031,29.522,-8.844082,29.522
goe765,0.144004,0.3,0.01633,0.269
goe766,9.675202,9.393,3.799033,9.393
goe767,3.267267,2.615,0.402237,2.615
goe769,21.299246,33.89,-11.814615,33.89
goe770,6.540273,10.686,1.839613,10.686
goe775,13.739788,6.048,5.626314,6.048
goe776,12.707915,6.789,4.98591,6.789
goe777,10.814276,8.098,3.647234,8.098
goe780,21.571253,1.257,10.757718,1.257
goe79,4.28247,13.635,1.111988,13.635
goe795sm,0.08028,0.309,0.02442,0.435
goe796,4.350628,3.523,0.499909,3.51
goe797,19.994978,29.502,-10.615984,29.502
goe798,6.794822,10.637,2.390314,10.637
goe801,2.492144,1.951,0.322046,1.938
goe802,2.492144,1.951,0.322046,1.938
goe802a,1.751655,1.505,-0.28056,17.0
goe802b,1.292655,1.142,0.934912,-0.016
goe803h,3.414839,2.701,-2.504277,21.855
goe804,0.778268,1.369,0.75703,0.0
goe81,3.907248,19.989,-2.598977,19.989
goe92,1.518914,1.14,-0.680038,17.655
griffith30SymSuction,1.518914,1.14,-0.680038,17.655
gs1,2.529789,1.981,0.327875,1.981
gu255118,31.581497,41.492,-5.539591,41.492
hh02,9.106802,7.503,-4.688766,40.0
hobie,0.08496,0.25,0.038895,0.45
hobiesm,0.085762,0.25,0.038294,0.45
hor07,6.277841,5.25,0.708494,5.25
hor12,43.074474,96.031,-28.186636,96.031
hor20,27.200327,34.358,7.195095,34.358
hq010,83.365898,-17.614,37.236427,-17.614
hq09,7.713841,1.0,0.83201,6.016
hq1010,6.253304,4.942,0.696709,4.939
hq1012,6.959651,5.568,-3.442796,39.0
hq108,5.309313,4.127,0.605096,4.127
hq109,5.837638,4.582,0.656687,4.579
hq1510,6.369938,5.044,-3.098579,39.0
hq1511,978.164551,853.922,-494.910706,853.922
hq1512,6.979156,5.585,-3.451837,39.0
hq158,24.185085,20.127,9.46065,20.127
hq1585,2.304603,1.754,-0.696495,20.0
hq159,5.998589,4.72,0.671332,4.718
hq159b,64.772606,75.432,-33.885571,75.432
hq17,31.068918,23.349,11.497375,23.349
hq2010,6.490905,5.153,-3.168458,39.0
hq2012,7.070117,5.666,-3.504304,39.0
hq208,5.750283,4.506,0.646887,4.503
hq209,6.147182,4.849,0.685015,4.846
hq2090sm,0.089701,0.35,0.01936,0.5
hq2195,15.94996,39.713,-10.184061,39.713
hq2510,6.146311,4.852,0.684906,4.845
hq2511,52.04649,5.931,19.918924,5.931
hq2512,6.843932,5.468,-3.373158,39.0
hq258,5.377601,4.187,-2.519984,39.0
hq259,5.806779,4.555,-2.770386,39.0
hq2590sm,0.090323,0.35,0.024508,0.55
hq259b,96.506844,103.958,-50.474152,103.958
hq300gd2,12.036544,1.0,1.131463,8.036
hq3010,6.795085,5.421,-3.344795,39.0
hq3011,7.046154,5.644,-3.490272,39.0
hq3012,7.290098,5.866,-3.631357,39.0
hq3013,7.477864,6.034,-3.739692,39.0
hq3014,7.659269,1.0,0.825012,6.162
hq3015,7.811882,1.0,0.837188,6.286
hq308,6.169512,4.869,0.687064,4.866
hq309,6.511747,5.172,-3.180477,39.0
hq3510,6.961057,5.569,-3.442043,39.0
hq3512,7.430536,5.992,-3.713623,39.0
hq3513,7.633976,1.0,0.823629,6.141
hq3514,3.9367,3.166,-1.62438,20.0
hq3518,4.171729,3.39,-1.753513,20.0
hq358,6.375277,5.048,0.707499,5.045
hq359,6.694622,5.333,-3.287682,39.0
hs1404,480.587097,451.061,-246.78537,451.061
hs1430,117.584198,-36.115,50.432987,-36.115
hs1606,14.550723,1.0,1.389293,11.009
hs1620,77.422043,-2.467,30.485073,-2.467
hs1708,15.293305,1.0,1.444973,11.606
hs1712,50.845047,19.702,17.25515,19.702
hsnlf213,16.115683,1.0,1.50233,12.333
ht05,0.048115,0.171,0.0,0.633
ht08,0.05,0.202,-0.0,0.457
ht12,0.050205,0.186,-1e-06,0.122
ht22,0.0508,0.191,0.010747,0.227
ht23,0.065087,0.208,0.010767,0.226
isa571,0.073706,0.299,0.034821,0.301
isa960,0.094667,0.298,0.044081,0.398
isa961,0.09284,0.202,0.044408,0.399
isa962,0.095999,0.202,0.045473,0.402
j5012,0.12,0.345,1e-06,0.835
jn153,16.71689,1.0,1.53902,11.929
joukowsk,10.817475,1.0,1.081573,8.473
jx-gs-04,0.069,0.232,0.014864,0.304
jx-gs-06,0.070998,0.25,0.014653,0.326
jx-gs-10,0.074099,0.264,0.014671,0.36
jx-gs-15,0.075998,0.278,0.014657,0.4
k1,30.275917,1.0,2.50791,19.543
k2,29.276073,19.68,-26.381842,131.093
k3,31.356112,1.0,2.637518,19.85
k3311,0.110005,0.3,0.031845,0.4
k3311sm,0.11028,0.306,0.032296,0.416
kc135a,49.162766,64.139,-26.075096,64.139
kc135b,57.917347,70.346,-30.167543,70.346
kc135c,34.301144,51.899,-18.065144,51.899
kc135d,2.315093,1.736,0.306313,1.736
kc135winglet,0.079609,0.4,0.026348,0.65
kenmar,12.408505,10.376,-6.620752,51.0
l1003,17.518875,38.285,-9.711101,38.285
l188root,11.062393,1.0,1.099896,8.673
l188tip,72.474892,-13.571,30.843508,-13.571
l7769,54.56588,58.812,-27.951775,58.812
la203a,11.678856,1.0,1.149701,9.036
la2573a,0.136991,0.288,0.031962,0.261
la5055,4.673697,3.747,-0.886357,23.107
lds2,53.903152,73.181,-30.119734,73.181
lg10sc,20.670691,28.056,5.189373,28.056
lnv109a,0.12987,0.235,0.059816,0.315
lrn1007,0.12987,0.235,0.059816,0.315
lrn1015,0.151885,0.399,0.04573,0.439
ls013,20.535582,12.758,8.068996,12.758
ls413,10.836041,1.0,1.084479,8.524
ls413mod,10.884748,1.0,1.086462,8.506
ls417,8.982933,1.0,0.929249,7.251
ls417mod,12.115473,1.0,1.181805,9.6
ls421,9.306047,1.0,0.954298,7.523
ls421mod,11.210749,1.0,1.110787,8.849
lwk79100,0.09994,0.279,-0.0,0.067
lwk80080,0.08062,0.402,0.0,0.75
lwk80100,0.10062,0.402,-2.5e-05,0.017
lwk80120k25,0.12062,0.402,-0.0,0.721
lwk80150k25,0.15042,0.402,-0.0,0.999
m1,1.877767,15.63,0.917799,15.63
m10,0.370586,0.27,0.749595,0.006
m11,17.360834,4.332,8.654902,4.332
m12,5.44915,12.84,2.106135,12.84
m13,4.782917,13.511,2.368062,13.511
m14,6.06532,12.575,3.008125,12.575
m15,8.721347,10.366,3.792853,10.366
m16,8.309676,23.061,-4.174108,23.061
m17,11.557796,8.568,5.757209,8.568
m18,14.800449,5.77,6.867028,5.77
m19,10.836239,9.094,5.395595,9.094
m2,0.907033,0.662,0.740126,0.016
m20,12.016101,8.097,5.788817,8.097
m21,15.211312,5.397,7.000793,5.397
m22,13.257453,7.331,6.610659,7.331
m23,14.485169,6.331,7.100734,6.331
m24,16.403465,4.464,7.571175,4.464
m25,14.294112,6.54,7.087203,6.54
m26,13.877786,6.74,6.748464,6.74
m27,15.762894,4.92,7.212009,4.92
m3,4.874343,13.443,2.412827,13.443
m4,12.082208,8.188,6.022434,8.188
m5,1.233525,16.101,0.739049,0.014
m6,13.488088,6.754,6.195684,6.754
m665,0.078065,0.3,0.014728,0.3
m685,0.102086,0.3,0.019397,0.3
m7,11.390702,7.251,5.057988,7.251
ma409,0.067954,0.249,0.033131,0.499
ma409sm,0.06694,0.238,0.033271,0.493
marsden,0.279243,0.308,0.076763,0.368
marske1,5.716268,12.44,1.603144,12.44
marske2,3.467867,2.794,0.421079,2.794
marske3,4.569196,13.353,1.017969,13.353
marske4,5.960294,12.215,1.62503,12.215
marske5,7.50198,10.923,2.255643,10.923
marske7,7.409268,6.019,0.802886,6.015
mb253515sm,0.14958,0.35,0.024054,0.375
mh102,0.169985,0.277,0.030071,0.376
mh104,0.152654,0.269,0.019979,0.311
mh106,0.130668,0.274,0.010068,0.266
mh108,0.119669,0.262,0.011228,0.221
mh110,0.100118,0.239,0.011397,0.158
mh112,0.101518,0.225,-0.179992,0.114
mh113,0.146689,0.297,0.068662,0.477
mh114,0.130585,0.301,0.065783,0.482
mh115,0.110817,0.292,0.055756,0.46
mh116,0.098512,0.324,0.040795,0.464
mh117,0.098045,0.291,0.027346,0.446
mh120,0.115696,0.347,0.025708,0.407
mh121,0.087559,0.379,0.030274,0.622
mh122,0.093227,0.336,0.035084,0.624
mh150,0.23949,0.272,0.053743,0.491
mh18,0.111447,0.334,0.028193,0.38
mh20,0.090064,0.322,0.020389,0.373
mh200,0.129606,0.395,0.021105,0.498
mh201,0.130801,0.363,0.026002,0.459
mh22,0.07198,0.27,0.01807,0.334
mh23,0.079912,0.375,0.012814,0.39
mh24,0.090038,0.393,0.013161,0.373
mh25,0.099834,0.396,0.014687,0.396
mh26,0.109903,0.423,0.015184,0.397
mh27,0.119919,0.424,0.015078,0.397
mh30,0.078449,0.297,0.017505,0.441
mh32,0.086976,0.301,0.024003,0.444
mh33,0.07275,0.293,0.010966,0.418
mh38,0.096923,0.316,0.03917,0.453
mh42,0.089405,0.289,0.018951,0.363
mh43,0.084984,0.29,0.017792,0.382
mh44,0.096598,0.279,0.015412,0.369
mh45,0.098526,0.269,0.017077,0.321
mh46,0.113488,0.272,0.018538,0.355
mh60,0.100851,0.269,0.018222,0.366
mh61,0.10235,0.277,0.015159,0.373
mh62,0.092978,0.269,0.016471,0.366
mh64,0.085937,0.269,0.014905,0.375
mh70,0.11077,0.293,0.030847,0.385
mh78,0.144704,0.221,0.026791,0.168
mh80,0.127049,0.22,0.030022,0.217
mh81,0.129973,0.225,0.035164,0.225
mh82,0.133082,0.229,0.040199,0.246
mh83,0.133082,0.221,0.05096,0.32
mh84,0.137258,0.201,0.047553,0.324
mh91,0.149863,0.273,0.016797,0.149
mh92,0.154895,0.274,0.016808,0.151
mh93,0.159894,0.298,0.016672,0.152
mh94,0.160301,0.335,0.013609,0.731
mh95,0.15856,0.347,0.014399,0.246
miley,0.128637,0.332,0.052003,0.35
mrc-16,0.139047,0.345,0.031356,0.385
mrc-20,0.155882,0.382,0.0294,0.467
ms313,9.474081,7.739,-4.916553,45.0
ms317,10.672103,1.0,1.069375,8.397
mue139,0.138951,0.222,0.047242,0.309
n0009sm,0.09018,0.309,-0.0,0.01
n0011sc,49.45697,-3.595,20.520681,-3.595
n0012,16.923059,1.0,1.575562,12.791
n10,0.11225,0.297,0.035201,0.403
n11,0.109473,0.297,0.042642,0.402
n11h9,18.713844,3.674,7.438279,3.674
n12,0.1046,0.3,0.001587,0.15
n13,0.118,0.3,0.001085,0.95
n14,0.1148,0.3,0.000736,0.2
n1h15,19.145704,3.014,8.520942,3.014
n22,0.123805,0.296,0.038699,0.404
n24,0.17045,0.293,0.051674,0.393
n2414,0.140092,0.299,0.018767,0.448
n2415,0.150101,0.299,0.018575,0.448
n2h15,31.10074,-5.547,14.994371,-5.547
n5h10,13.966359,7.827,6.958065,7.827
n5h15,19.785633,32.433,-9.936876,32.433
n5h20,3.368999,2.69,0.4106,2.69
n63010a,49.857533,64.672,-26.418924,64.672
n63012a,29.027544,48.893,-16.378859,48.893
n63015a,30.777607,50.663,-17.628408,50.663
n63210,4.022642,3.154,0.475806,3.154
n63212,5.088623,4.096,0.583344,4.096
n63215,5.63326,4.593,-2.631209,26.0
n63215b,42.614075,24.513,13.350122,24.513
n63412,5.809752,4.756,0.651533,4.753
n63415,6.329546,5.245,0.696815,5.237
n64008a,31.016712,48.385,-15.530828,48.385
n64012,4.30818,3.404,-1.871268,26.0
n64012a,31.79262,51.045,-17.735638,51.045
n64015,4.932749,3.959,0.56732,3.956
n64015a,31.607035,51.307,-18.023361,51.307
n6409,0.090299,0.293,0.058583,0.396
n64108,5.576116,4.036,-2.045893,4.036
n64110,4.081686,3.206,0.486626,3.206
n64212,5.128986,4.132,0.58802,4.132
n64212ma,7.37932,6.016,0.780457,5.999
n64212mb,6.069618,5.002,0.671707,4.994
n64215,5.707728,4.662,-2.674952,26.0
n642415,0.14974,0.352,0.020712,0.55
n66021,5.66546,4.624,0.637217,4.621
n6h10,10.26144,10.166,4.45388,10.166
n6h15,24.985106,37.498,-13.498036,37.498
n6h20,3.354672,2.689,0.407393,2.675
n8h12,16.505304,5.583,6.178901,5.583
n9,0.084618,0.298,0.0262,0.402
naca0006,0.06002,0.3,0.0,0.025
naca0008,0.08002,0.3,0.0,0.95
naca000834,0.08,0.4,0.0,0.1
naca0010,0.10004,0.3,0.0,0.025
naca001034,0.1,0.4,0.0,0.025
naca001034a08cli0.2,0.1,0.4,0.0,0.025
naca001035,0.1,0.5,0.0,0.95
naca001064,0.1,0.4,0.0,0.013
naca001065,0.1,0.5,0.0,0.05
naca001066,0.1,0.6,-0.0,0.025
naca001234,0.12,0.4,-0.0,0.012
naca001264,0.12,0.4,0.0,0.075
naca001264a08cli0.2,0.12,0.4,0.0,0.075
naca0015,0.15004,0.3,-0.0,0.05
naca0018,0.18006,0.3,-0.0,0.025
naca0021,0.21008,0.3,0.0,0.05
naca0024,0.24008,0.3,-0.0,0.1
naca1,14.252256,2.914,-6.068699,84.0
naca1408,0.080033,0.299,0.009842,0.4
naca1410,0.100056,0.301,0.009534,0.5
naca1412,0.120059,0.301,0.009626,0.4
naca16006,0.06,0.5,0.0,0.013
naca16009,0.09,0.5,0.0,0.99
naca16012,0.12,0.5,0.0,0.05
naca16015,0.15,0.5,-0.0,0.05
naca16018,0.18,0.5,0.0,0.1
naca16021,0.21,0.5,-0.0,0.15
naca23012,0.12005,0.297,0.014608,0.165
naca23015,0.12005,0.297,0.014608,0.165
naca23018,0.180175,0.301,0.011447,0.149
naca23021,0.21007,0.298,0.00997,0.148
naca23024,0.240061,0.301,0.004559,0.146
naca2408,0.08005,0.299,0.019676,0.4
naca2410,0.100064,0.299,0.019496,0.4
naca2411,0.11008,0.299,0.024103,0.396
naca2412,0.120004,0.3,0.019207,0.4
naca2415,0.150008,0.3,0.018777,0.4
naca2418,0.180013,0.299,0.018233,0.401
naca2421,0.210022,0.299,0.017507,0.401
naca2424,0.240154,0.295,0.016252,0.5
naca4412,0.120216,0.3,0.038372,0.4
naca4415,0.149946,0.309,0.039618,0.403
naca4418,0.18026,0.299,0.036425,0.401
naca4421,0.210383,0.302,0.03514,0.402
naca4424,0.240461,0.291,0.033108,0.5
naca63206,0.060008,0.35,0.0116,0.6
naca63209,0.090009,0.35,0.010787,0.5
naca632615,0.150101,0.347,0.031146,0.55
naca632a015,0.149869,0.37,0.016262,0.146
naca633018,0.18014,0.339,-0.0,0.027
naca633218,0.180042,0.351,0.010161,0.55
naca633418,0.179995,0.34,0.020317,0.533
naca633618,0.180137,0.346,0.030517,0.55
naca634221,0.210032,0.348,0.009928,0.55
naca634421,0.210109,0.347,0.019865,0.55
naca63a210,0.099949,0.351,0.012975,0.55
naca641112,0.119629,0.4,0.00531,0.5
naca6412,0.120425,0.292,0.057099,0.397
naca64206,0.059905,0.4,0.010926,0.5
naca64208,0.079849,0.4,0.010846,0.5
naca64209,0.089811,0.4,0.010801,0.5
naca64210,0.099774,0.4,0.010738,0.5
naca642215,0.149685,0.351,0.010362,0.55
naca642415,0.14974,0.352,0.020711,0.55
naca643218,0.179639,0.351,0.010076,0.55
naca643418,0.179695,0.352,0.020177,0.55
naca643618,0.179787,0.354,0.030341,0.55
naca644221,0.209673,0.352,0.009755,0.55
naca644421,0.20977,0.353,0.01956,0.55
