
     1.000000     .003500
      .988677     .007560
      .971501     .013418
      .954025     .019011
      .936178     .024345
      .917872     .029427
      .899007     .034257
      .879459     .038847
      .859132     .043240
      .837997     .047484
      .816141     .051616
      .793818     .055664
      .771431     .059593
      .749291     .063299
      .727514     .066712
      .706043     .069797
      .684684     .072542
      .663197     .074984
      .641415     .077171
      .619265     .079140
      .596793     .080914
      .574161     .082503
      .551536     .083890
      .528990     .085060
      .506491     .086006
      .483913     .086725
      .461100     .087236
      .438007     .087567
      .414753     .087747
      .391631     .087810
      .369025     .087746
      .347164     .087486
      .326060     .086973
      .305589     .086157
      .285547     .084994
      .265747     .083476
      .246140     .081623
      .226823     .079467
      .208005     .077061
      .189953     .074477
      .172907     .071781
      .157010     .069023
      .142298     .066242
      .128764     .063453
      .116402     .060662
      .105179     .057887
      .095021     .055144
      .085831     .052438
      .077494     .049762
      .069892     .047111
      .062921     .044504
      .056505     .041973
      .050590     .039543
      .045130     .037221
      .040095     .034980
      .035450     .032786
      .031163     .030617
      .027200     .028457
      .023528     .026293
      .020137     .024114
      .017031     .021905
      .014212     .019654
      .011674     .017350
      .009402     .014992
      .007368     .012586
      .005545     .010137
      .003914     .007651
      .002456     .005130
      .001156     .002579
      .000564     .001302
      .000000     .000000
      .002018    -.002415
      .004121    -.004396
      .006327    -.005952
      .008647    -.007078
      .011096    -.007759
      .013693    -.007977
      .016451    -.007761
      .019372    -.007221
      .022451    -.006495
      .025676    -.005752
      .029037    -.005140
      .032540    -.004663
      .036199    -.004296
      .040029    -.004003
      .044049    -.003734
      .048282    -.003423
      .052758    -.002982
      .057513    -.002372
      .062590    -.001614
      .068039    -.000744
      .073920     .000179
      .080304     .001074
      .087268     .001940
      .094898     .002837
      .103286     .003869
      .112530     .005125
      .122733     .006612
      .133994     .008311
      .146418     .010162
      .160160     .012072
      .175449     .014019
      .192497     .016045
      .211350     .018204
      .231723     .020480
      .253054     .022775
      .274748     .024985
      .296427     .027039
      .318036     .028905
      .339704     .030588
      .361547     .032098
      .383646     .033437
      .406040     .034604
      .428724     .035600
      .451662     .036439
      .474791     .037136
      .498020     .037710
      .521237     .038174
      .544338     .038514
      .567263     .038710
      .589999     .038742
      .612573     .038593
      .635032     .038253
      .657403     .037720
      .679684     .036988
      .701845     .036057
      .723832     .034923
      .745599     .033576
      .767133     .032001
      .788446     .030185
      .809577     .028113
      .830573     .025775
      .851447     .023172
      .872169     .020313
      .892670     .017213
      .912845     .013897
      .932583     .010395
      .951792     .006743
      .970404     .002971
      .988378    -.000889
     1.000000    -.003500

