  
       XFOIL         Version 6.99
  
 Calculated polar for:                                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.010 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.0723   0.05060   0.02844  -0.0260   1.0000   1.0000
   0.500  -0.0354   0.05181   0.02878  -0.0261   1.0000   1.0000
   1.000   0.0008   0.05324   0.02952  -0.0261   1.0000   1.0000
   1.500   0.0361   0.05488   0.03059  -0.0260   1.0000   1.0000
   2.000   0.0704   0.05674   0.03201  -0.0261   1.0000   1.0000
   2.500   0.1036   0.05883   0.03374  -0.0261   1.0000   1.0000
   3.000   0.1357   0.06117   0.03583  -0.0263   1.0000   1.0000
   3.500   0.1664   0.06377   0.03825  -0.0267   1.0000   1.0000
   4.000   0.1957   0.06663   0.04102  -0.0271   1.0000   1.0000
   4.500   0.2236   0.06979   0.04415  -0.0277   1.0000   1.0000
   5.000   0.2500   0.07325   0.04764  -0.0285   1.0000   1.0000
   6.000   0.2983   0.08115   0.05576  -0.0306   1.0000   1.0000
   6.500   0.3205   0.08558   0.06035  -0.0320   1.0000   1.0000
   7.000   0.3415   0.09030   0.06528  -0.0335   1.0000   1.0000
   7.500   0.3617   0.09525   0.07043  -0.0352   1.0000   1.0000
   8.000   0.3816   0.10039   0.07578  -0.0370   1.0000   1.0000
   8.500   0.4014   0.10568   0.08133  -0.0389   1.0000   1.0000
   9.000   0.4211   0.11107   0.08696  -0.0409   1.0000   1.0000
   9.500   0.4410   0.11655   0.09270  -0.0430   1.0000   1.0000
  10.000   0.4609   0.12212   0.09858  -0.0452   1.0000   1.0000
  10.500   0.4810   0.12775   0.10450  -0.0474   1.0000   1.0000
  11.000   0.5011   0.13345   0.11051  -0.0498   1.0000   1.0000
  11.500   0.5214   0.13922   0.11665  -0.0523   1.0000   1.0000
  12.000   0.5417   0.14507   0.12284  -0.0548   1.0000   1.0000
  12.500   0.5621   0.15100   0.12914  -0.0575   1.0000   1.0000
  13.000   0.5824   0.15702   0.13559  -0.0603   1.0000   1.0000
  13.500   0.6027   0.16314   0.14212  -0.0633   1.0000   1.0000
  14.000   0.6228   0.16940   0.14881  -0.0664   1.0000   1.0000
  14.500   0.6427   0.17582   0.15571  -0.0696   1.0000   1.0000
  15.000   0.6623   0.18242   0.16277  -0.0731   1.0000   1.0000
  15.500   0.6817   0.18925   0.17007  -0.0767   1.0000   1.0000
  16.000   0.7007   0.19634   0.17763  -0.0806   1.0000   1.0000
  16.500   0.7427   0.21084   0.19288  -0.0909   0.9698   1.0000
  17.000   0.7771   0.22067   0.20328  -0.0991   0.9232   1.0000
  17.500   0.8054   0.22870   0.21177  -0.1053   0.8752   1.0000
  18.000   0.8332   0.23806   0.22147  -0.1110   0.8259   1.0000
  18.500   0.8606   0.24824   0.23193  -0.1162   0.7791   1.0000
  19.000   0.8860   0.25759   0.24143  -0.1205   0.7364   1.0000
  19.500   0.9072   0.26449   0.24841  -0.1241   0.7010   1.0000
  20.000   0.9307   0.27327   0.25729  -0.1279   0.6680   1.0000
  20.500   0.9529   0.28140   0.26551  -0.1316   0.6401   1.0000
  21.000   0.9714   0.28663   0.27080  -0.1349   0.6153   1.0000
  21.500   0.9928   0.29496   0.27924  -0.1386   0.5922   1.0000
  22.000   1.0125   0.30131   0.28568  -0.1421   0.5686   1.0000
  22.500   1.0336   0.31014   0.29458  -0.1459   0.5487   1.0000
  23.000   1.0497   0.31374   0.29824  -0.1493   0.5291   1.0000
  23.500   1.0694   0.32117   0.30581  -0.1531   0.5095   1.0000
  24.000   1.0898   0.33009   0.31483  -0.1570   0.4918   1.0000
  24.500   1.1097   0.33936   0.32419  -0.1608   0.4752   1.0000
  25.000   1.1261   0.34459   0.32946  -0.1647   0.4596   1.0000
  25.500   1.1430   0.35069   0.33564  -0.1687   0.4445   1.0000
  26.000   1.1607   0.35827   0.34336  -0.1727   0.4298   1.0000
  26.500   1.1741   0.35980   0.34497  -0.1769   0.4166   1.0000
  27.000   1.1881   0.36302   0.34825  -0.1813   0.4041   1.0000
  27.500   1.2032   0.36816   0.35346  -0.1857   0.3923   1.0000
  28.000   1.2196   0.37557   0.36096  -0.1900   0.3804   1.0000
  28.500   1.2373   0.38581   0.37132  -0.1942   0.3678   1.0000
  29.000   1.2491   0.38605   0.37172  -0.1989   0.3568   1.0000
  29.500   1.2621   0.38969   0.37542  -0.2037   0.3477   1.0000
  30.000   1.2783   0.39933   0.38518  -0.2081   0.3375   1.0000
